"country","state","lat","long","id","key","population","week","confirmed","death","time","time_sq","prev_week_total","new_cases","incidence","log_incidence","prev_week_actual","log_death","prev_log_death","new_death","log_new_death","prev_log_new_death","new_cases_per_100k","category"
"US","New York",42.601,-73.977,"ID1903","Albany, New York, US",305506,2020-01-20,0,0,0.0103092783505155,0.000106281220108407,0,0,0,-2.30258509299405,0,-2.30258509299405,-2.30258509299405,0,-2.30258509299405,-2.30258509299405,0,1
"US","New York",42.601,-73.977,"ID1903","Albany, New York, US",305506,2020-01-27,0,0,0.0206185567010309,0.000425124880433627,0,0,0,-2.30258509299405,0,-2.30258509299405,-2.30258509299405,0,-2.30258509299405,-2.30258509299405,0,1
"US","New York",42.601,-73.977,"ID1903","Albany, New York, US",305506,2020-02-03,0,0,0.0309278350515464,0.000956530980975662,0,0,0,-2.30258509299405,0,-2.30258509299405,-2.30258509299405,0,-2.30258509299405,-2.30258509299405,0,1
"US","New York",42.601,-73.977,"ID1903","Albany, New York, US",305506,2020-02-10,0,0,0.0412371134020619,0.00170049952173451,0,0,0,-2.30258509299405,0,-2.30258509299405,-2.30258509299405,0,-2.30258509299405,-2.30258509299405,0,1
"US","New York",42.601,-73.977,"ID1903","Albany, New York, US",305506,2020-02-17,0,0,0.0515463917525773,0.00265703050271017,0,0,0,-2.30258509299405,0,-2.30258509299405,-2.30258509299405,0,-2.30258509299405,-2.30258509299405,0,1
"US","New York",42.601,-73.977,"ID1903","Albany, New York, US",305506,2020-02-24,0,0,0.0618556701030928,0.00382612392390265,0,0,0,-2.30258509299405,0,-2.30258509299405,-2.30258509299405,0,-2.30258509299405,-2.30258509299405,0,1
"US","New York",42.601,-73.977,"ID1903","Albany, New York, US",305506,2020-03-02,0,0,0.0721649484536082,0.00520777978531193,0,0,0,-2.30258509299405,0,-2.30258509299405,-2.30258509299405,0,-2.30258509299405,-2.30258509299405,0,1
"US","New York",42.601,-73.977,"ID1903","Albany, New York, US",305506,2020-03-09,7,0,0.0824742268041237,0.00680199808693804,0,7,2.29128069497817e-05,-2.30235599117038,0,-2.30258509299405,-2.30258509299405,0,-2.30258509299405,-2.30258509299405,2.29128069497817,1
"US","New York",42.601,-73.977,"ID1903","Albany, New York, US",305506,2020-03-16,123,0,0.0927835051546392,0.00860877882878095,7,116,0.000379697943739239,-2.2987953038878,7,-2.30258509299405,-2.30258509299405,0,-2.30258509299405,-2.30258509299405,37.9697943739239,2
"US","New York",42.601,-73.977,"ID1903","Albany, New York, US",305506,2020-03-23,205,1,0.103092783505155,0.0106281220108407,123,82,0.000268407167126014,-2.29990461701053,116,0.0953101798043249,-2.30258509299405,1,0.0953101798043249,-2.30258509299405,26.8407167126014,2
"US","New York",42.601,-73.977,"ID1903","Albany, New York, US",305506,2020-03-30,305,8,0.11340206185567,0.0128600276331172,205,100,0.00032732581356831,-2.29931718030626,82,2.09186406167839,0.0953101798043249,7,1.96009478404727,0.0953101798043249,32.732581356831,2
"US","New York",42.601,-73.977,"ID1903","Albany, New York, US",305506,2020-04-06,478,12,0.123711340206186,0.0153044956956106,305,173,0.000566273657473176,-2.29693832943977,100,2.4932054526027,2.09186406167839,4,1.41098697371026,1.96009478404727,56.6273657473176,3
"US","New York",42.601,-73.977,"ID1903","Albany, New York, US",305506,2020-04-13,682,20,0.134020618556701,0.0179615261983208,478,204,0.000667744659679352,-2.29592984179285,173,3.00071981506503,2.4932054526027,8,2.09186406167839,1.41098697371026,66.7744659679352,3
"US","New York",42.601,-73.977,"ID1903","Albany, New York, US",305506,2020-04-20,948,32,0.144329896907216,0.0208311191412477,682,266,0.000870686664091704,-2.29391591252217,204,3.46885603013597,3.00071981506503,12,2.4932054526027,2.09186406167839,87.0686664091704,3
"US","New York",42.601,-73.977,"ID1903","Albany, New York, US",305506,2020-04-27,1258,49,0.154639175257732,0.0239132745243915,948,310,0.00101471002206176,-2.29248912896311,266,3.89385903480047,3.46885603013597,17,2.83907846350861,2.4932054526027,101.471002206176,4
"US","New York",42.601,-73.977,"ID1903","Albany, New York, US",305506,2020-05-04,1432,59,0.164948453608247,0.0272079923477522,1258,174,0.000569546915608859,-2.29690578170037,310,4.07923092441205,3.89385903480047,10,2.31253542384721,2.83907846350861,56.9546915608859,3
"US","New York",42.601,-73.977,"ID1903","Albany, New York, US",305506,2020-05-11,1579,68,0.175257731958763,0.0307152726113296,1432,147,0.000481168945945415,-2.29778494271183,174,4.22097721315547,4.07923092441205,9,2.2082744135228,2.31253542384721,48.1168945945415,2
"US","New York",42.601,-73.977,"ID1903","Albany, New York, US",305506,2020-05-18,1782,76,0.185567010309278,0.0344351153151238,1579,203,0.000664471401543669,-2.29596235778259,147,4.33204826486764,4.22097721315547,8,2.09186406167839,2.2082744135228,66.4471401543668,3
"US","New York",42.601,-73.977,"ID1903","Albany, New York, US",305506,2020-05-25,1860,76,0.195876288659794,0.0383675204591349,1782,78,0.000255314134583282,-2.3000352053766,203,4.33204826486764,4.33204826486764,0,-2.30258509299405,2.09186406167839,25.5314134583281,2
"US","New York",42.601,-73.977,"ID1903","Albany, New York, US",305506,2020-06-01,1961,115,0.206185567010309,0.0425124880433627,1860,101,0.000330599071703993,-2.29928455504974,78,4.74580131572784,4.33204826486764,39,3.66612246699132,-2.30258509299405,33.0599071703993,2
"US","New York",42.601,-73.977,"ID1903","Albany, New York, US",305506,2020-06-08,2020,118,0.216494845360825,0.0468700180678074,1961,59,0.000193122230005303,-2.30065573310634,101,4.77153172320332,4.74580131572784,3,1.1314021114911,3.66612246699132,19.3122230005303,2
"US","New York",42.601,-73.977,"ID1903","Albany, New York, US",305506,2020-06-15,2054,120,0.22680412371134,0.0514401105324689,2020,34,0.000111290776613225,-2.30147280405068,59,4.78832472908594,4.77153172320332,2,0.741937344729377,1.1314021114911,11.1290776613225,2
"US","New York",42.601,-73.977,"ID1903","Albany, New York, US",305506,2020-06-22,2097,121,0.237113402061856,0.0562227654373472,2054,43,0.000140750099834373,-2.30117858159676,34,4.79661665055905,4.78832472908594,1,0.0953101798043249,0.741937344729377,14.0750099834373,2
"US","New York",42.601,-73.977,"ID1903","Albany, New York, US",305506,2020-06-29,2152,121,0.247422680412371,0.0612179827824423,2097,55,0.00018002919746257,-2.30078641960269,43,4.79661665055905,4.79661665055905,0,-2.30258509299405,0.0953101798043249,18.002919746257,2
"US","New York",42.601,-73.977,"ID1903","Albany, New York, US",305506,2020-07-06,2219,121,0.257731958762887,0.0664257625677543,2152,67,0.000219308295090767,-2.30039441133937,55,4.79661665055905,4.79661665055905,0,-2.30258509299405,-2.30258509299405,21.9308295090767,2
"US","New York",42.601,-73.977,"ID1903","Albany, New York, US",305506,2020-07-13,2318,121,0.268041237113402,0.071846104793283,2219,99,0.000324052555432627,-2.29934980662722,67,4.79661665055905,4.79661665055905,0,-2.30258509299405,-2.30258509299405,32.4052555432627,2
"US","New York",42.601,-73.977,"ID1903","Albany, New York, US",305506,2020-07-20,2451,124,0.278350515463918,0.0774790094590286,2318,133,0.000435343332045852,-2.29824110845127,99,4.82108769221056,4.79661665055905,3,1.1314021114911,-2.30258509299405,43.5343332045852,2
"US","New York",42.601,-73.977,"ID1903","Albany, New York, US",305506,2020-07-27,2521,126,0.288659793814433,0.083324476564991,2451,70,0.000229128069497817,-2.30029643327984,133,4.83707524297087,4.82108769221056,2,0.741937344729377,1.1314021114911,22.9128069497817,2
"US","New York",42.601,-73.977,"ID1903","Albany, New York, US",305506,2020-08-03,2595,128,0.298969072164948,0.0893825061111702,2521,74,0.000242221102040549,-2.30016581079822,70,4.85281120890269,4.83707524297087,2,0.741937344729377,0.741937344729377,24.2221102040549,2
"US","New York",42.601,-73.977,"ID1903","Albany, New York, US",305506,2020-08-10,2654,129,0.309278350515464,0.0956530980975662,2595,59,0.000193122230005303,-2.30065573310634,74,4.8605872978526,4.85281120890269,1,0.0953101798043249,0.741937344729377,19.3122230005303,2
"US","New York",42.601,-73.977,"ID1903","Albany, New York, US",305506,2020-08-17,2699,129,0.319587628865979,0.102136252524179,2654,45,0.000147296616105739,-2.30111321058356,59,4.8605872978526,4.8605872978526,0,-2.30258509299405,0.0953101798043249,14.7296616105739,2
"US","New York",42.601,-73.977,"ID1903","Albany, New York, US",305506,2020-08-24,2764,133,0.329896907216495,0.108831969391009,2699,65,0.000212761778819401,-2.30045973537929,45,4.89110072540107,4.8605872978526,4,1.41098697371026,-2.30258509299405,21.2761778819401,2
"US","New York",42.601,-73.977,"ID1903","Albany, New York, US",305506,2020-08-31,2831,133,0.34020618556701,0.115740248698055,2764,67,0.000219308295090767,-2.30039441133937,65,4.89110072540107,4.89110072540107,0,-2.30258509299405,1.41098697371026,21.9308295090767,2
